date_time,version,new_energy_wind_pred,new_energy_wind_ahead
2026-06-22 16:15:00,2026-06-22 08:00:00,15068.314387271006,7163.91
2026-06-22 16:30:00,2026-06-22 08:00:00,14999.569322505688,7054.25
2026-06-22 16:45:00,2026-06-22 08:00:00,14931.993824041034,6954.33
2026-06-22 17:00:00,2026-06-22 08:00:00,14865.692229224802,6862.12
2026-06-22 17:15:00,2026-06-22 08:00:00,14800.830289624093,6777.54
2026-06-22 17:30:00,2026-06-22 08:00:00,14737.61885780011,6692.72
2026-06-22 17:45:00,2026-06-22 08:00:00,14676.030809319436,6612.29
2026-06-22 18:00:00,2026-06-22 08:00:00,14615.299378840355,6559.58
2026-06-22 18:15:00,2026-06-22 08:00:00,14553.410341630914,6571.49
2026-06-22 18:30:00,2026-06-22 08:00:00,14486.78120907371,6575.15
2026-06-22 18:45:00,2026-06-22 08:00:00,14410.332052278274,6590.11
2026-06-22 19:00:00,2026-06-22 08:00:00,14318.00155866018,6616.06
2026-06-22 19:15:00,2026-06-22 08:00:00,14203.679141711134,6674.37
2026-06-22 19:30:00,2026-06-22 08:00:00,14062.359260977275,6750.21
2026-06-22 19:45:00,2026-06-22 08:00:00,13891.283146625225,6824.07
2026-06-22 20:00:00,2026-06-22 08:00:00,13690.735180073247,6902.56
2026-06-22 20:15:00,2026-06-22 08:00:00,13464.333895600892,6973.58
2026-06-22 20:30:00,2026-06-22 08:00:00,13218.615324057637,7041.49
2026-06-22 20:45:00,2026-06-22 08:00:00,12962.0644291743,7105.2
2026-06-22 21:00:00,2026-06-22 20:00:00,12703.744507651476,7157.63
2026-06-22 21:15:00,2026-06-22 20:00:00,12451.910515232203,7174.42
2026-06-22 21:30:00,2026-06-22 20:00:00,12212.904848942999,7176.68
2026-06-22 21:45:00,2026-06-22 20:00:00,11990.581736562777,7184.08
2026-06-22 22:00:00,2026-06-22 20:00:00,11786.279632233265,7190.94
2026-06-22 22:15:00,2026-06-22 20:00:00,11599.252911198744,7203.56
2026-06-22 22:30:00,2026-06-22 20:00:00,11427.373756933679,7226.9
2026-06-22 22:45:00,2026-06-22 20:00:00,11267.93557963085,7245.59
2026-06-22 23:00:00,2026-06-22 20:00:00,11118.376136002073,7256.71
2026-06-22 23:15:00,2026-06-22 20:00:00,10976.860079581113,7234.96
2026-06-22 23:30:00,2026-06-22 20:00:00,10842.639949634437,7210.72
2026-06-22 23:45:00,2026-06-22 20:00:00,10716.194826674724,7165.23
2026-06-23 00:00:00,2026-06-22 20:00:00,10599.112973998128,7148.22
2026-06-23 00:15:00,2026-06-22 20:00:00,10493.74132053891,11762.0
2026-06-23 00:30:00,2026-06-22 20:00:00,10402.71567936765,11664.17
2026-06-23 00:45:00,2026-06-22 20:00:00,10328.476944739376,11539.15
2026-06-23 01:00:00,2026-06-22 20:00:00,10272.943882995034,11399.6
2026-06-23 01:15:00,2026-06-22 20:00:00,10237.417494343861,11280.86
2026-06-23 01:30:00,2026-06-22 20:00:00,10222.725435058568,11161.42
2026-06-23 01:45:00,2026-06-22 20:00:00,10229.54197319556,11035.48
2026-06-23 02:00:00,2026-06-22 20:00:00,10258.65574271778,10917.82
2026-06-23 02:15:00,2026-06-22 20:00:00,10311.05563057174,10829.67
2026-06-23 02:30:00,2026-06-22 20:00:00,10387.727744668575,10756.98
2026-06-23 02:45:00,2026-06-22 20:00:00,10489.202935451971,10694.4
2026-06-23 03:00:00,2026-06-22 20:00:00,10614.970768584932,10645.27
2026-06-23 03:15:00,2026-06-22 20:00:00,10763.005226076439,10636.27
2026-06-23 03:30:00,2026-06-22 20:00:00,10929.562645450018,10654.39
2026-06-23 03:45:00,2026-06-22 20:00:00,11109.38823509257,10681.1
2026-06-23 04:00:00,2026-06-22 20:00:00,11296.234604206718,10713.67
2026-06-23 04:15:00,2026-06-22 20:00:00,11483.574033706873,10745.6
2026-06-23 04:30:00,2026-06-22 20:00:00,11665.255026241228,10784.21
2026-06-23 04:45:00,2026-06-22 20:00:00,11836.055400842908,10814.84
2026-06-23 05:00:00,2026-06-22 20:00:00,11991.949153203494,10834.03
2026-06-23 05:15:00,2026-06-22 20:00:00,12130.204554229133,10877.02
2026-06-23 05:30:00,2026-06-22 20:00:00,12249.343480682635,10937.35
2026-06-23 05:45:00,2026-06-22 20:00:00,12349.078725241648,11016.32
2026-06-23 06:00:00,2026-06-22 20:00:00,12430.200865049683,11103.47
2026-06-23 06:15:00,2026-06-22 20:00:00,12494.448624305569,11179.53
2026-06-23 06:30:00,2026-06-22 20:00:00,12544.268746206753,11233.23
2026-06-23 06:45:00,2026-06-22 20:00:00,12582.50620622501,11282.38
2026-06-23 07:00:00,2026-06-22 20:00:00,12611.999520937286,11337.16
2026-06-23 07:15:00,2026-06-22 20:00:00,12635.174986521497,11347.34
2026-06-23 07:30:00,2026-06-22 20:00:00,12653.690382721374,11333.91
2026-06-23 07:45:00,2026-06-22 20:00:00,12668.272684619238,11332.07
2026-06-23 08:00:00,2026-06-22 20:00:00,12678.72891372849,11298.35
2026-06-23 08:15:00,2026-06-22 20:00:00,12684.188514674877,11270.41
2026-06-23 08:30:00,2026-06-22 20:00:00,12683.48927232852,11228.75
2026-06-23 08:45:00,2026-06-22 20:00:00,12675.645661180846,11183.98
2026-06-23 09:00:00,2026-06-23 08:00:00,12660.263898605976,11074.16
2026-06-23 09:15:00,2026-06-23 08:00:00,12637.81596438531,11023.69
2026-06-23 09:30:00,2026-06-23 08:00:00,12609.654895234546,10956.93
2026-06-23 09:45:00,2026-06-23 08:00:00,12577.810269707108,10894.6
2026-06-23 10:00:00,2026-06-23 08:00:00,12544.598779597063,10862.3
2026-06-23 10:15:00,2026-06-23 08:00:00,12512.19131948891,10823.43
2026-06-23 10:30:00,2026-06-23 08:00:00,12482.224147402298,10783.76
2026-06-23 10:45:00,2026-06-23 08:00:00,12455.584077703323,10752.75
2026-06-23 11:00:00,2026-06-23 08:00:00,12432.377435442444,10729.9
2026-06-23 11:15:00,2026-06-23 08:00:00,12412.070295176258,10719.39
2026-06-23 11:30:00,2026-06-23 08:00:00,12393.691850259393,10710.31
2026-06-23 11:45:00,2026-06-23 08:00:00,12376.088240510524,10700.36
2026-06-23 12:00:00,2026-06-23 08:00:00,12358.111669153051,10662.83
2026-06-23 12:15:00,2026-06-23 08:00:00,12338.752695227742,10647.46
2026-06-23 12:30:00,2026-06-23 08:00:00,12317.177178784656,10634.75
2026-06-23 12:45:00,2026-06-23 08:00:00,12292.729889795348,10624.27
2026-06-23 13:00:00,2026-06-23 08:00:00,12264.890637014756,10613.15
2026-06-23 13:15:00,2026-06-23 08:00:00,12233.251667123703,10614.26
2026-06-23 13:30:00,2026-06-23 08:00:00,12197.508983762971,10625.3
2026-06-23 13:45:00,2026-06-23 08:00:00,12157.4962672382,10651.22
2026-06-23 14:00:00,2026-06-23 08:00:00,12113.208784819783,10683.48
2026-06-23 14:15:00,2026-06-23 08:00:00,12064.815793449421,10701.64
2026-06-23 14:30:00,2026-06-23 08:00:00,12012.602546342943,10717.83
2026-06-23 14:45:00,2026-06-23 08:00:00,11956.882877730828,10722.14
2026-06-23 15:00:00,2026-06-23 08:00:00,11897.84051469399,10720.4
2026-06-23 15:15:00,2026-06-23 08:00:00,11835.402104844665,10721.66
2026-06-23 15:30:00,2026-06-23 08:00:00,11769.1589683643,10713.23
2026-06-23 15:45:00,2026-06-23 08:00:00,11698.40411955338,10704.32
2026-06-23 16:00:00,2026-06-23 08:00:00,11622.24175755905,10701.89
2026-06-23 16:15:00,2026-06-23 08:00:00,11539.79062975304,10666.67
2026-06-23 16:30:00,2026-06-23 08:00:00,11450.405389753198,10643.28
2026-06-23 16:45:00,2026-06-23 08:00:00,11353.884861618131,10619.03
2026-06-23 17:00:00,2026-06-23 08:00:00,11250.58070379342,10586.33
2026-06-23 17:15:00,2026-06-23 08:00:00,11141.422705884683,10557.92
2026-06-23 17:30:00,2026-06-23 08:00:00,11027.82866975573,10530.64
2026-06-23 17:45:00,2026-06-23 08:00:00,10911.555216713157,10509.69
2026-06-23 18:00:00,2026-06-23 08:00:00,10794.484987946398,10495.95
2026-06-23 18:15:00,2026-06-23 08:00:00,10678.437596351629,10549.5
2026-06-23 18:30:00,2026-06-23 08:00:00,10565.02364256452,10575.86
2026-06-23 18:45:00,2026-06-23 08:00:00,10455.582801780354,10612.94
2026-06-23 19:00:00,2026-06-23 08:00:00,10351.167519218441,10642.17
2026-06-23 19:15:00,2026-06-23 08:00:00,10252.582820937338,10604.39
2026-06-23 19:30:00,2026-06-23 08:00:00,10160.443981279379,10537.22
2026-06-23 19:45:00,2026-06-23 08:00:00,10075.235853154174,10450.79
2026-06-23 20:00:00,2026-06-23 08:00:00,9997.303682168329,10339.56
2026-06-23 20:15:00,2026-06-23 08:00:00,9926.851643765029,10197.31
2026-06-23 20:30:00,2026-06-23 08:00:00,9863.851380668302,10059.07
2026-06-23 20:45:00,2026-06-23 08:00:00,9807.973610197774,9923.94
2026-06-23 21:00:00,2026-06-23 20:00:00,9758.498960030045,9792.45
2026-06-23 21:15:00,2026-06-23 20:00:00,9714.270679870464,9660.44
2026-06-23 21:30:00,2026-06-23 20:00:00,9673.69331190346,9536.4
2026-06-23 21:45:00,2026-06-23 20:00:00,9634.820118993568,9423.98
2026-06-23 22:00:00,2026-06-23 20:00:00,9595.50656186222,9321.18
2026-06-23 22:15:00,2026-06-23 20:00:00,9553.658967038515,9226.26
2026-06-23 22:30:00,2026-06-23 20:00:00,9507.549207600876,9126.31
2026-06-23 22:45:00,2026-06-23 20:00:00,9456.184713549981,9034.65
2026-06-23 23:00:00,2026-06-23 20:00:00,9399.625205183122,8950.09
2026-06-23 23:15:00,2026-06-23 20:00:00,9339.182301373801,8842.56
2026-06-23 23:30:00,2026-06-23 20:00:00,9277.394222162678,8736.51
2026-06-23 23:45:00,2026-06-23 20:00:00,9217.746311144068,8617.79
2026-06-24 00:00:00,2026-06-23 20:00:00,9164.133081853719,8589.56
2026-06-24 00:15:00,2026-06-23 20:00:00,9120.203008345648,9603.2
2026-06-24 00:30:00,2026-06-23 20:00:00,9088.736552600261,9514.15
2026-06-24 00:45:00,2026-06-23 20:00:00,9071.235580579356,9428.26
2026-06-24 01:00:00,2026-06-23 20:00:00,9067.782521652483,9352.56
2026-06-24 01:15:00,2026-06-23 20:00:00,9077.181353752881,9302.48
2026-06-24 01:30:00,2026-06-23 20:00:00,9097.278256286329,9270.97
2026-06-24 01:45:00,2026-06-23 20:00:00,9125.35254394859,9243.34
2026-06-24 02:00:00,2026-06-23 20:00:00,9158.447907391654,9223.74
2026-06-24 02:15:00,2026-06-23 20:00:00,9193.6166743008,9251.65
2026-06-24 02:30:00,2026-06-23 20:00:00,9228.055865368082,9307.6
2026-06-24 02:45:00,2026-06-23 20:00:00,9259.189409794415,9375.0
2026-06-24 03:00:00,2026-06-23 20:00:00,9284.71726053475,9447.34
2026-06-24 03:15:00,2026-06-23 20:00:00,9302.670587662928,9505.98
2026-06-24 03:30:00,2026-06-23 20:00:00,9311.4767266164,9565.66
2026-06-24 03:45:00,2026-06-23 20:00:00,9310.032161493129,9615.46
2026-06-24 04:00:00,2026-06-23 20:00:00,9297.779938757652,9653.77
2026-06-24 04:15:00,2026-06-23 20:00:00,9274.792676189338,9678.26
2026-06-24 04:30:00,2026-06-23 20:00:00,9241.811562319559,9694.45
2026-06-24 04:45:00,2026-06-23 20:00:00,9200.289384427082,9700.42
2026-06-24 05:00:00,2026-06-23 20:00:00,9152.310945358444,9691.54
2026-06-24 05:15:00,2026-06-23 20:00:00,9100.427189986976,9659.98
2026-06-24 05:30:00,2026-06-23 20:00:00,9047.37063357951,9615.36
2026-06-24 05:45:00,2026-06-23 20:00:00,8995.69509743447,9567.0
2026-06-24 06:00:00,2026-06-23 20:00:00,8947.396343761227,9509.15
2026-06-24 06:15:00,2026-06-23 20:00:00,8903.618699145805,9424.56
2026-06-24 06:30:00,2026-06-23 20:00:00,8864.511412937289,9302.2
2026-06-24 06:45:00,2026-06-23 20:00:00,8829.284605467998,9186.77
2026-06-24 07:00:00,2026-06-23 20:00:00,8796.436887184193,9071.71
2026-06-24 07:15:00,2026-06-23 20:00:00,8764.100517491703,8893.47
2026-06-24 07:30:00,2026-06-23 20:00:00,8730.416791289203,8679.66
2026-06-24 07:45:00,2026-06-23 20:00:00,8693.854197356075,8447.92
2026-06-24 08:00:00,2026-06-23 20:00:00,8653.41778779073,8186.24
2026-06-24 08:15:00,2026-06-23 20:00:00,8608.737804292634,7893.75
2026-06-24 08:30:00,2026-06-23 20:00:00,8560.022183336701,7590.95
2026-06-24 08:45:00,2026-06-23 20:00:00,8507.910774474349,7291.67
2026-06-24 09:00:00,2026-06-24 08:00:00,8453.255943237818,6962.06
2026-06-24 09:15:00,2026-06-24 08:00:00,8396.884016830954,6654.75
2026-06-24 09:30:00,2026-06-24 08:00:00,8339.377309529034,6350.64
2026-06-24 09:45:00,2026-06-24 08:00:00,8280.930865458948,6059.9
2026-06-24 10:00:00,2026-06-24 08:00:00,8221.336475307839,5770.03
2026-06-24 10:15:00,2026-06-24 08:00:00,8160.121110430406,5506.72
2026-06-24 10:30:00,2026-06-24 08:00:00,8096.808456296715,5265.85
2026-06-24 10:45:00,2026-06-24 08:00:00,8031.2471748760945,5035.73
2026-06-24 11:00:00,2026-06-24 08:00:00,7963.887421969364,4808.21
2026-06-24 11:15:00,2026-06-24 08:00:00,7895.90984614452,4621.06
2026-06-24 11:30:00,2026-06-24 08:00:00,7829.132958113075,4461.3
2026-06-24 11:45:00,2026-06-24 08:00:00,7765.70271535225,4301.22
2026-06-24 12:00:00,2026-06-24 08:00:00,7707.654764030166,4153.35
2026-06-24 12:15:00,2026-06-24 08:00:00,7656.486446188505,4046.58
2026-06-24 12:30:00,2026-06-24 08:00:00,7612.865309764407,3958.8
2026-06-24 12:45:00,2026-06-24 08:00:00,7576.548855158614,3881.88
2026-06-24 13:00:00,2026-06-24 08:00:00,7546.510403368881,3801.14
2026-06-24 13:15:00,2026-06-24 08:00:00,7521.200481664696,3736.21
2026-06-24 13:30:00,2026-06-24 08:00:00,7498.835367598592,3667.62
2026-06-24 13:45:00,2026-06-24 08:00:00,7477.626656696577,3606.58
2026-06-24 14:00:00,2026-06-24 08:00:00,7455.907132427587,3541.66
2026-06-24 14:15:00,2026-06-24 08:00:00,7432.175840962498,3463.27
2026-06-24 14:30:00,2026-06-24 08:00:00,7405.0909845873775,3389.98
2026-06-24 14:45:00,2026-06-24 08:00:00,7373.462084193724,3316.33
2026-06-24 15:00:00,2026-06-24 08:00:00,7336.261419697567,3253.06
2026-06-24 15:15:00,2026-06-24 08:00:00,7292.675624686868,3185.35
2026-06-24 15:30:00,2026-06-24 08:00:00,7242.165628006039,3123.8
2026-06-24 15:45:00,2026-06-24 08:00:00,7184.516532088734,3065.54
2026-06-24 16:00:00,2026-06-24 08:00:00,7119.864191575211,2995.47
2026-06-24 16:15:00,2026-06-24 08:00:00,7048.693331019331,2925.47
2026-06-24 16:30:00,2026-06-24 08:00:00,6971.801490801898,2856.52
2026-06-24 16:45:00,2026-06-24 08:00:00,6890.24214645934,2783.4
2026-06-24 17:00:00,2026-06-24 08:00:00,6805.244578184553,2715.51
2026-06-24 17:15:00,2026-06-24 08:00:00,6718.135236027419,2631.96
2026-06-24 17:30:00,2026-06-24 08:00:00,6630.2503211088915,2542.03
2026-06-24 17:45:00,2026-06-24 08:00:00,6542.837081134312,2455.77
2026-06-24 18:00:00,2026-06-24 08:00:00,6456.9425201299355,2363.54
2026-06-24 18:15:00,2026-06-24 08:00:00,6373.297482915364,2285.16
2026-06-24 18:30:00,2026-06-24 08:00:00,6292.183322538143,2205.13
2026-06-24 18:45:00,2026-06-24 08:00:00,6213.314640723998,2126.89
2026-06-24 19:00:00,2026-06-24 08:00:00,6135.761179745406,2051.15
2026-06-24 19:15:00,2026-06-24 08:00:00,6057.949729377155,1990.71
2026-06-24 19:30:00,2026-06-24 08:00:00,5977.741508900371,1940.57
2026-06-24 19:45:00,2026-06-24 08:00:00,5892.612383264162,1896.71
2026-06-24 20:00:00,2026-06-24 08:00:00,5799.905599225593,1847.93
2026-06-24 20:15:00,2026-06-24 08:00:00,5697.141686350994,1790.15
2026-06-24 20:30:00,2026-06-24 08:00:00,5582.284196060904,1728.33
2026-06-24 20:45:00,2026-06-24 08:00:00,5453.9666569166,1669.08
2026-06-24 21:00:00,2026-06-24 20:00:00,5311.6372431839045,1609.02
2026-06-24 21:15:00,2026-06-24 20:00:00,5155.5992616537405,1552.88
2026-06-24 21:30:00,2026-06-24 20:00:00,4986.935009379416,1500.81
2026-06-24 21:45:00,2026-06-24 20:00:00,4807.3489779143165,1450.87
2026-06-24 22:00:00,2026-06-24 20:00:00,4618.958632101129,1404.04
2026-06-24 22:15:00,2026-06-24 20:00:00,4424.066101891172,1364.21
2026-06-24 22:30:00,2026-06-24 20:00:00,4224.945332016925,1330.61
2026-06-24 22:45:00,2026-06-24 20:00:00,4023.705906811516,1296.31
2026-06-24 23:00:00,2026-06-24 20:00:00,3822.251094403534,1259.87
2026-06-24 23:15:00,2026-06-24 20:00:00,3622.3152284267594,1222.22
2026-06-24 23:30:00,2026-06-24 20:00:00,3425.5379588291394,1183.29
2026-06-24 23:45:00,2026-06-24 20:00:00,3233.544938475902,1115.6
2026-06-25 00:00:00,2026-06-24 20:00:00,3047.9828811919388,1036.83
2026-06-25 00:15:00,2026-06-24 20:00:00,2870.4793167743605,1084.66
2026-06-25 00:30:00,2026-06-24 20:00:00,2702.5321700728405,1046.2
2026-06-25 00:45:00,2026-06-24 20:00:00,2545.3789645640322,1003.57
2026-06-25 01:00:00,2026-06-24 20:00:00,2399.895038496876,974.93
2026-06-25 01:15:00,2026-06-24 20:00:00,2266.535689413513,946.06
2026-06-25 01:30:00,2026-06-24 20:00:00,2145.3373277385567,926.91
2026-06-25 01:45:00,2026-06-24 20:00:00,2035.9798530842838,912.85
2026-06-25 02:00:00,2026-06-24 20:00:00,1937.897533837055,899.27
2026-06-25 02:15:00,2026-06-24 20:00:00,1850.3931075671865,892.68
2026-06-25 02:30:00,2026-06-24 20:00:00,1772.7489938528843,892.12
2026-06-25 02:45:00,2026-06-24 20:00:00,1704.3245356790476,890.37
2026-06-25 03:00:00,2026-06-24 20:00:00,1644.6252427078412,892.58
2026-06-25 03:15:00,2026-06-24 20:00:00,1593.3175392696837,894.11
2026-06-25 03:30:00,2026-06-24 20:00:00,1550.199853355189,896.46
2026-06-25 03:45:00,2026-06-24 20:00:00,1515.1386854089483,900.25
2026-06-25 04:00:00,2026-06-24 20:00:00,1487.974123712546,903.09
2026-06-25 04:15:00,2026-06-24 20:00:00,1468.4084362419594,914.41
2026-06-25 04:30:00,2026-06-24 20:00:00,1455.9028154605908,927.62
2026-06-25 04:45:00,2026-06-24 20:00:00,1449.6282720262564,944.91
2026-06-25 05:00:00,2026-06-24 20:00:00,1448.4468855209454,959.7
2026-06-25 05:15:00,2026-06-24 20:00:00,1450.9403629710084,984.93
2026-06-25 05:30:00,2026-06-24 20:00:00,1455.5015892169424,1013.02
2026-06-25 05:45:00,2026-06-24 20:00:00,1460.47236018171,1050.78
2026-06-25 06:00:00,2026-06-24 20:00:00,1464.3085515250323,1085.29
2026-06-25 06:15:00,2026-06-24 20:00:00,1465.7321048816373,1129.77
2026-06-25 06:30:00,2026-06-24 20:00:00,1463.8744871440613,1177.97
2026-06-25 06:45:00,2026-06-24 20:00:00,1458.3678957632383,1228.04
2026-06-25 07:00:00,2026-06-24 20:00:00,1449.3782777336319,1274.38
2026-06-25 07:15:00,2026-06-24 20:00:00,1437.5594982978978,1310.2
2026-06-25 07:30:00,2026-06-24 20:00:00,1423.9658448380815,1338.91
2026-06-25 07:45:00,2026-06-24 20:00:00,1409.913437150833,1359.46
2026-06-25 08:00:00,2026-06-24 20:00:00,1396.816888216776,1361.33
2026-06-25 08:15:00,2026-06-24 20:00:00,1385.9987728290396,1353.66
2026-06-25 08:30:00,2026-06-24 20:00:00,1378.5214811012213,1339.72
2026-06-25 08:45:00,2026-06-24 20:00:00,1375.0420502105055,1327.37
2026-06-25 09:00:00,2026-06-25 08:00:00,1375.7237527014252,1313.8
2026-06-25 09:15:00,2026-06-25 08:00:00,1380.2078661904723,1290.68
2026-06-25 09:30:00,2026-06-25 08:00:00,1387.6809760133874,1266.4
2026-06-25 09:45:00,2026-06-25 08:00:00,1397.007405842622,1241.59
2026-06-25 10:00:00,2026-06-25 08:00:00,1406.9097318106967,1213.59
2026-06-25 10:15:00,2026-06-25 08:00:00,1416.1399364667677,1193.07
2026-06-25 10:30:00,2026-06-25 08:00:00,1423.626988447559,1172.32
2026-06-25 10:45:00,2026-06-25 08:00:00,1428.553080166856,1151.6
2026-06-25 11:00:00,2026-06-25 08:00:00,1430.3738008015357,1131.98
2026-06-25 11:15:00,2026-06-25 08:00:00,1428.7760880186793,1113.62
2026-06-25 11:30:00,2026-06-25 08:00:00,1423.6223788167904,1095.73
2026-06-25 11:45:00,2026-06-25 08:00:00,1414.8908285872274,1086.31
2026-06-25 12:00:00,2026-06-25 08:00:00,1402.6443669848336,1077.99
2026-06-25 12:15:00,2026-06-25 08:00:00,1387.0145598428753,1069.43
2026-06-25 12:30:00,2026-06-25 08:00:00,1368.2175345101173,1062.78
2026-06-25 12:45:00,2026-06-25 08:00:00,1346.5749424727405,1061.93
2026-06-25 13:00:00,2026-06-25 08:00:00,1322.543716074615,1055.59
2026-06-25 13:15:00,2026-06-25 08:00:00,1296.7294869953257,1046.7
2026-06-25 13:30:00,2026-06-25 08:00:00,1269.8864697411632,1044.57
2026-06-25 13:45:00,2026-06-25 08:00:00,1242.8915303857484,1039.29
2026-06-25 14:00:00,2026-06-25 08:00:00,1216.694941360234,1040.74
2026-06-25 14:15:00,2026-06-25 08:00:00,1192.2399674012524,1035.9
2026-06-25 14:30:00,2026-06-25 08:00:00,1170.3748099950838,1035.82
2026-06-25 14:45:00,2026-06-25 08:00:00,1151.757024311306,1034.87
2026-06-25 15:00:00,2026-06-25 08:00:00,1136.7909867396904,1037.46
2026-06-25 15:15:00,2026-06-25 08:00:00,1125.6007244356533,1035.11
2026-06-25 15:30:00,2026-06-25 08:00:00,1118.0513101998238,1030.73
2026-06-25 15:45:00,2026-06-25 08:00:00,1113.806794768374,1025.1
2026-06-25 16:00:00,2026-06-25 08:00:00,1112.41118029631,1021.9
2026-06-25 16:15:00,2026-06-25 08:00:00,1113.3523190610654,1016.74
2026-06-25 16:30:00,2026-06-25 08:00:00,1116.0930368301047,1020.45
2026-06-25 16:45:00,2026-06-25 08:00:00,1120.068912919947,1020.37
2026-06-25 17:00:00,2026-06-25 08:00:00,1124.6833238439888,1024.88
2026-06-25 17:15:00,2026-06-25 08:00:00,1129.3151012962842,1019.9
2026-06-25 17:30:00,2026-06-25 08:00:00,1133.3736905257035,1017.26
2026-06-25 17:45:00,2026-06-25 08:00:00,1136.3916548171353,1010.69
2026-06-25 18:00:00,2026-06-25 08:00:00,1138.139541848038,997.51
2026-06-25 18:15:00,2026-06-25 08:00:00,1138.7041104527025,1008.34
2026-06-25 18:30:00,2026-06-25 08:00:00,1138.4894638997725,1016.16
2026-06-25 18:45:00,2026-06-25 08:00:00,1138.1197955031494,1022.35
2026-06-25 19:00:00,2026-06-25 08:00:00,1138.2641260893374,1041.87
2026-06-25 19:15:00,2026-06-25 08:00:00,1139.4188447338533,1063.51
2026-06-25 19:30:00,2026-06-25 08:00:00,1141.7013494779976,1094.83
2026-06-25 19:45:00,2026-06-25 08:00:00,1144.7273229660295,1121.82
2026-06-25 20:00:00,2026-06-25 08:00:00,1147.6094406958641,1144.4
2026-06-25 20:15:00,2026-06-25 08:00:00,1149.0868621163368,1166.99
2026-06-25 20:30:00,2026-06-25 08:00:00,1147.768796692503,1184.33
2026-06-25 20:45:00,2026-06-25 08:00:00,1142.443120283744,1202.85
2026-06-25 21:00:00,2026-06-25 20:00:00,1132.3916263248816,1229.2
2026-06-25 21:15:00,2026-06-25 20:00:00,1117.6253410697109,1253.57
2026-06-25 21:30:00,2026-06-25 20:00:00,1098.9750037870915,1288.58
2026-06-25 21:45:00,2026-06-25 20:00:00,1078.012614582568,1323.44
2026-06-25 22:00:00,2026-06-25 20:00:00,1056.8096019694271,1363.28
2026-06-25 22:15:00,2026-06-25 20:00:00,1037.5707462072396,1389.51
2026-06-25 22:30:00,2026-06-25 20:00:00,1022.2285640311283,1419.16
2026-06-25 22:45:00,2026-06-25 20:00:00,1012.094683033622,1447.5
2026-06-25 23:00:00,2026-06-25 20:00:00,1007.6660817034868,1476.3
2026-06-25 23:15:00,2026-06-25 20:00:00,1008.6270582468098,1496.74
2026-06-25 23:30:00,2026-06-25 20:00:00,1014.0566552774776,1514.41
2026-06-25 23:45:00,2026-06-25 20:00:00,1022.7871117494125,1481.37
2026-06-26 00:00:00,2026-06-25 20:00:00,1033.8034895664055,1430.66
2026-06-26 00:15:00,2026-06-25 20:00:00,1046.5594108947646,1648.15
2026-06-26 00:30:00,2026-06-25 20:00:00,1061.1187044576902,1674.5
2026-06-26 00:45:00,2026-06-25 20:00:00,1078.0969853874303,1698.94
2026-06-26 01:00:00,2026-06-25 20:00:00,1098.4415373482088,1732.61
2026-06-26 01:15:00,2026-06-25 20:00:00,1123.1344262239509,1764.45
2026-06-26 01:30:00,2026-06-25 20:00:00,1152.9323828469132,1799.93
2026-06-26 01:45:00,2026-06-25 20:00:00,1188.2045348929935,1833.21
2026-06-26 02:00:00,2026-06-25 20:00:00,1228.9061628562729,1868.1
2026-06-26 02:15:00,2026-06-25 20:00:00,1274.6455270950496,1906.13
2026-06-26 02:30:00,2026-06-25 20:00:00,1324.8098801329097,1943.44
2026-06-26 02:45:00,2026-06-25 20:00:00,1378.6786051109973,1985.84
2026-06-26 03:00:00,2026-06-25 20:00:00,1435.4959691411125,2021.34
2026-06-26 03:15:00,2026-06-25 20:00:00,1494.4719351523104,2056.04
2026-06-26 03:30:00,2026-06-25 20:00:00,1554.736663258934,2095.37
2026-06-26 03:45:00,2026-06-25 20:00:00,1615.2625949042986,2132.27
2026-06-26 04:00:00,2026-06-25 20:00:00,1674.7860288225925,2176.83
2026-06-26 04:15:00,2026-06-25 20:00:00,1731.7552506543057,2226.96
2026-06-26 04:30:00,2026-06-25 20:00:00,1784.334723814366,2273.58
2026-06-26 04:45:00,2026-06-25 20:00:00,1830.4814141269217,2321.26
2026-06-26 05:00:00,2026-06-25 20:00:00,1868.0961180944582,2363.51
2026-06-26 05:15:00,2026-06-25 20:00:00,1895.2188030019624,2387.92
2026-06-26 05:30:00,2026-06-25 20:00:00,1910.2708951972368,2408.68
2026-06-26 05:45:00,2026-06-25 20:00:00,1912.2969012858584,2423.44
2026-06-26 06:00:00,2026-06-25 20:00:00,1901.178039380867,2436.12
2026-06-26 06:15:00,2026-06-25 20:00:00,1877.7710987751148,2421.03
2026-06-26 06:30:00,2026-06-25 20:00:00,1843.9680040582248,2394.83
2026-06-26 06:45:00,2026-06-25 20:00:00,1802.6231223614136,2370.77
2026-06-26 07:00:00,2026-06-25 20:00:00,1757.346605354422,2346.93
2026-06-26 07:15:00,2026-06-25 20:00:00,1712.151513881439,2309.31
2026-06-26 07:30:00,2026-06-25 20:00:00,1671.0081882467214,2278.15
2026-06-26 07:45:00,2026-06-25 20:00:00,1637.3530880498747,2248.98
2026-06-26 08:00:00,2026-06-25 20:00:00,1613.6516299615218,2215.69
2026-06-26 08:15:00,2026-06-25 20:00:00,1601.0961115119317,2187.78
2026-06-26 08:30:00,2026-06-25 20:00:00,1599.5231735736886,2164.73
2026-06-26 08:45:00,2026-06-25 20:00:00,1607.5575569801808,2139.01
